ASV01	NR_169495.1	95.385	260	12	0	21	280	1	260	1.13e-115	414
ASV01	NR_145644.1	95.720	257	11	0	24	280	1	257	1.13e-115	414
ASV01	NR_114192.1	95.385	260	12	0	21	280	1	260	1.13e-115	414
ASV01	NR_042543.1	95.385	260	12	0	21	280	1	260	1.13e-115	414
ASV01	NR_116305.1	93.238	281	17	2	1	280	2	281	4.06e-115	412
ASV01	NR_113649.1	94.615	260	14	0	21	280	1	260	4.06e-115	412
ASV01	NR_117827.1	98.707	232	3	0	49	280	1	232	4.06e-115	412
ASV01	NR_114477.1	94.030	268	16	0	13	280	1	268	1.46e-114	411
ASV01	NR_043731.1	94.382	267	14	1	15	280	16	282	5.26e-114	409
ASV01	NR_112065.1	92.989	271	19	0	10	280	1	271	5.26e-114	409
ASV01	NR_113859.1	95.000	260	13	0	21	280	1	260	5.26e-114	409
ASV01	NR_118155.1	92.857	280	20	0	1	280	4	283	1.89e-113	407
ASV01	NR_025227.1	95.312	256	12	0	25	280	1	256	1.89e-113	407
ASV01	NR_116899.1	96.356	247	9	0	34	280	1	247	1.89e-113	407
ASV01	NR_043313.1	93.407	273	18	0	8	280	1	273	6.80e-113	405
ASV01	NR_114215.1	94.615	260	14	0	21	280	1	260	2.45e-112	403
ASV01	NR_109470.1	94.615	260	14	0	21	280	1	260	2.45e-112	403
ASV01	NR_043425.1	92.832	279	16	3	4	280	2	278	8.79e-112	401
ASV01	NR_043422.1	92.832	279	16	3	4	280	2	278	8.79e-112	401
ASV01	NR_043195.1	92.832	279	16	3	4	280	2	278	8.79e-112	401
ASV01	NR_148251.1	95.257	253	11	1	28	280	3	254	3.16e-111	399
ASV01	NR_135703.1	92.254	284	18	4	1	280	9	292	3.16e-111	399
ASV01	NR_114194.1	93.846	260	16	0	21	280	1	260	3.16e-111	399
ASV01	NR_114041.1	94.253	261	15	0	20	280	1	261	3.16e-111	399
ASV01	NR_024911.1	93.091	275	15	3	8	280	1	273	3.16e-111	399
ASV01	NR_115608.1	96.653	239	8	0	42	280	1	239	1.14e-110	398
ASV01	NR_042191.1	94.231	260	15	0	21	280	1	260	1.14e-110	398
ASV01	NR_028706.1	92.500	280	17	3	3	280	4	281	1.14e-110	398
ASV01	NR_114478.1	94.821	251	13	0	30	280	1	251	4.09e-110	396
ASV01	NR_037092.1	92.473	279	17	3	4	280	2	278	4.09e-110	396
ASV01	NR_042939.1	92.473	279	17	3	4	280	3	279	4.09e-110	396
ASV01	NR_114911.1	92.199	282	18	3	1	280	4	283	4.09e-110	396
ASV01	NR_024928.1	92.727	275	16	3	8	280	1	273	1.47e-109	394
ASV01	NR_024901.1	92.727	275	16	3	8	280	1	273	1.47e-109	394
ASV01	NR_104838.1	93.561	264	17	0	17	280	1	264	1.47e-109	394
ASV01	NR_041952.1	93.846	260	16	0	21	280	1	260	5.29e-109	392
ASV01	NR_026533.1	93.870	261	14	2	21	280	1	260	5.29e-109	392
ASV01	NR_156987.1	92.963	270	15	3	13	280	1	268	1.90e-108	390
ASV01	NR_114471.1	92.058	277	22	0	4	280	3	279	1.90e-108	390
ASV01	NR_112069.1	94.141	256	15	0	25	280	1	256	1.90e-108	390
ASV01	NR_115715.1	91.844	282	19	3	1	280	1	280	1.90e-108	390
ASV01	NR_028929.1	92.115	279	18	3	4	280	1	277	1.90e-108	390
ASV01	NR_025174.1	92.963	270	15	3	13	280	1	268	1.90e-108	390
ASV01	NR_024951.1	92.115	279	18	3	4	280	1	277	1.90e-108	390
ASV01	NR_024950.1	92.115	279	18	3	4	280	1	277	1.90e-108	390
ASV01	NR_043935.1	91.844	282	19	3	1	280	2	281	1.90e-108	390
ASV01	NR_118141.1	92.058	277	22	0	4	280	3	279	1.90e-108	390
ASV01	NR_114595.1	91.844	282	19	3	1	280	1	280	1.90e-108	390
ASV01	NR_164626.1	92.647	272	16	3	11	280	1	270	6.85e-108	388
ASV01	NR_024912.1	92.364	275	17	3	8	280	1	273	6.85e-108	388
ASV01	NR_029042.2	91.489	282	20	3	1	280	1	280	2.46e-107	387
ASV01	NR_117756.1	94.422	251	14	0	30	280	1	251	2.46e-107	387
ASV01	NR_152090.1	91.429	280	24	0	1	280	1	280	8.86e-107	385
ASV01	NR_156986.1	92.593	270	16	3	13	280	1	268	8.86e-107	385
ASV01	NR_169460.1	92.884	267	15	3	16	280	1	265	8.86e-107	385
ASV01	NR_117678.1	91.697	277	23	0	4	280	2	278	8.86e-107	385
ASV01	NR_148763.1	91.489	282	20	3	1	280	1	280	8.86e-107	385
ASV01	NR_114473.1	92.593	270	16	3	13	280	1	268	8.86e-107	385
ASV01	NR_043420.1	91.756	279	19	3	4	280	2	278	8.86e-107	385
ASV01	NR_116104.1	91.697	277	23	0	4	280	2	278	8.86e-107	385
ASV01	NR_043533.1	91.697	277	23	0	4	280	2	278	8.86e-107	385
ASV01	NR_024927.1	92.000	275	18	3	8	280	1	273	3.19e-106	383
ASV01	NR_024909.1	92.000	275	18	3	8	280	1	273	3.19e-106	383
ASV01	NR_102814.1	91.697	277	19	4	1	275	7	281	1.15e-105	381
ASV01	NR_117621.1	91.697	277	19	4	1	275	1	275	1.15e-105	381
ASV01	NR_133023.1	93.077	260	18	0	21	280	1	260	1.15e-105	381
ASV01	NR_114167.1	93.103	261	16	2	21	280	1	260	1.15e-105	381
ASV01	NR_134794.1	97.309	223	6	0	58	280	1	223	4.12e-105	379
ASV01	NR_148764.1	91.103	281	23	2	1	280	1	280	4.12e-105	379
ASV01	NR_114476.1	92.222	270	17	3	13	280	1	268	4.12e-105	379
ASV01	NR_114474.1	92.222	270	17	3	13	280	1	268	4.12e-105	379
ASV01	NR_112077.1	91.398	279	20	3	4	280	2	278	4.12e-105	379
ASV01	NR_025587.1	92.222	270	17	3	13	280	1	268	4.12e-105	379
ASV01	NR_025586.1	92.222	270	17	3	13	280	1	268	4.12e-105	379
ASV01	NR_025210.1	91.071	280	25	0	1	280	1	280	4.12e-105	379
ASV01	NR_117022.1	92.193	269	17	3	14	280	1	267	1.48e-104	377
ASV01	NR_108461.1	92.193	269	17	3	14	280	1	267	1.48e-104	377
ASV01	NR_170438.1	91.882	271	18	3	12	280	1	269	5.33e-104	375
ASV01	NR_156815.1	90.813	283	22	4	1	280	8	289	5.33e-104	375
ASV01	NR_117619.1	91.304	276	22	2	1	275	1	275	5.33e-104	375
ASV01	NR_114225.1	92.748	262	15	3	21	280	1	260	5.33e-104	375
ASV01	NR_042199.1	92.748	262	15	3	21	280	1	260	5.33e-104	375
ASV01	NR_112072.1	92.748	262	15	3	21	280	1	260	5.33e-104	375
ASV01	NR_116774.1	91.336	277	20	4	1	275	2	276	5.33e-104	375
ASV01	NR_028619.1	90.780	282	22	3	1	280	2	281	5.33e-104	375
ASV01	NR_027230.1	92.748	262	15	3	21	280	1	260	5.33e-104	375
ASV01	NR_113583.1	92.748	262	15	3	21	280	1	260	5.33e-104	375
ASV01	NR_028987.1	92.748	262	15	3	21	280	1	260	5.33e-104	375
ASV01	NR_028986.1	92.748	262	15	3	21	280	1	260	5.33e-104	375
ASV01	NR_114481.1	91.882	271	17	4	13	280	1	269	1.92e-103	374
ASV01	NR_152710.1	94.606	241	13	0	40	280	1	241	1.92e-103	374
ASV01	NR_036909.1	91.039	279	21	2	4	280	2	278	1.92e-103	374
ASV01	NR_116497.1	90.747	281	25	1	1	280	1	281	1.92e-103	374
ASV01	NR_025588.1	91.852	270	18	3	13	280	1	268	1.92e-103	374
ASV01	NR_044569.1	91.039	279	21	3	4	280	3	279	1.92e-103	374
ASV01	NR_113600.1	92.366	262	16	3	21	280	1	260	6.90e-103	372
ASV01	NR_134795.1	95.299	234	10	1	47	280	1	233	2.48e-102	370
ASV01	NR_119340.1	92.366	262	16	3	21	280	1	260	2.48e-102	370
ASV01	NR_042147.1	92.366	262	16	3	21	280	1	260	2.48e-102	370
ASV01	NR_112075.1	92.366	262	16	3	21	280	1	260	2.48e-102	370
ASV01	NR_115922.1	93.600	250	13	3	32	280	3	250	2.48e-102	370
ASV01	NR_028906.1	90.714	280	22	4	4	280	21	299	2.48e-102	370
ASV01	NR_025164.1	92.366	262	16	3	21	280	1	260	2.48e-102	370
ASV01	NR_112074.1	92.636	258	15	3	25	280	2	257	8.92e-102	368
ASV01	NR_117177.1	90.681	279	22	4	5	280	1	278	8.92e-102	368
ASV01	NR_024946.1	91.481	270	19	3	13	280	1	268	8.92e-102	368
ASV01	NR_116700.1	95.614	228	10	0	53	280	1	228	3.21e-101	366
ASV01	NR_134685.1	90.714	280	18	7	1	275	1	277	3.21e-101	366
ASV01	NR_117628.1	90.647	278	20	4	1	275	1	275	1.15e-100	364
ASV01	NR_117623.1	90.614	277	22	4	1	275	1	275	1.15e-100	364
ASV01	NR_152082.1	90.580	276	24	2	1	275	1	275	1.15e-100	364
ASV01	NR_152004.1	90.580	276	24	2	1	275	1	275	1.15e-100	364
ASV01	NR_114227.1	91.985	262	17	3	21	280	1	260	1.15e-100	364
ASV01	NR_114223.1	91.985	262	17	3	21	280	1	260	1.15e-100	364
ASV01	NR_042387.1	91.418	268	19	4	10	275	1	266	1.15e-100	364
ASV01	NR_112076.1	91.985	262	17	3	21	280	1	260	1.15e-100	364
ASV01	NR_113647.1	91.985	262	17	3	21	280	1	260	1.15e-100	364
ASV01	NR_116763.1	91.985	262	17	3	21	280	1	260	1.15e-100	364
ASV01	NR_041799.1	91.985	262	17	3	21	280	1	260	1.15e-100	364
ASV01	NR_113581.1	91.985	262	17	3	21	280	1	260	1.15e-100	364
ASV01	NR_118125.1	92.829	251	18	0	30	280	3	253	1.15e-100	364
ASV01	NR_116723.1	91.985	262	17	3	21	280	1	260	1.15e-100	364
ASV01	NR_040991.1	91.481	270	16	5	15	280	3	269	1.15e-100	364
ASV01	NR_114482.1	90.775	271	21	4	13	280	1	270	4.15e-100	363
ASV01	NR_024902.1	90.580	276	22	4	8	280	1	275	4.15e-100	363
ASV01	NR_025103.1	92.520	254	15	3	29	280	1	252	1.49e-99	361
ASV01	NR_044390.1	94.093	237	14	0	44	280	3	239	1.49e-99	361
ASV01	NR_136473.1	91.321	265	19	3	18	280	1	263	5.37e-99	359
ASV01	NR_114480.1	90.775	271	21	4	13	280	1	270	5.37e-99	359
ASV01	NR_044974.1	91.603	262	18	3	21	280	1	260	5.37e-99	359
ASV01	NR_113599.1	91.538	260	22	0	21	280	1	260	5.37e-99	359
ASV01	NR_117232.1	89.643	280	29	0	1	280	1	280	1.93e-98	357
ASV01	NR_115005.1	93.361	241	16	0	40	280	1	241	1.93e-98	357
ASV01	NR_025102.1	92.126	254	16	3	29	280	1	252	6.94e-98	355
ASV01	NR_118408.1	89.818	275	28	0	1	275	1	275	2.50e-97	353
ASV01	NR_117629.1	89.892	277	24	4	1	275	1	275	2.50e-97	353
ASV01	NR_114074.1	91.373	255	22	0	21	275	1	255	2.50e-97	353
ASV01	NR_114958.1	91.188	261	21	2	16	275	1	260	2.50e-97	353
ASV01	NR_113578.1	91.221	262	19	3	21	280	1	260	2.50e-97	353
ASV01	NR_116070.1	89.892	277	24	4	1	275	1	275	2.50e-97	353
ASV01	NR_116651.1	89.286	280	30	0	1	280	1	280	8.98e-97	351
ASV01	NR_114957.1	95.067	223	11	0	58	280	1	223	8.98e-97	351
ASV01	NR_036999.1	90.875	263	20	4	21	280	1	262	3.23e-96	350
ASV01	NR_116039.1	91.440	257	18	4	21	275	1	255	3.23e-96	350
ASV01	NR_165666.1	89.531	277	25	4	1	275	50	324	1.16e-95	348
ASV01	NR_133952.1	89.744	273	26	2	4	275	4	275	1.16e-95	348
ASV01	NR_118458.1	92.917	240	16	1	41	280	14	252	1.16e-95	348
ASV01	NR_117630.1	89.531	277	25	4	1	275	1	275	1.16e-95	348
ASV01	NR_117622.1	89.455	275	29	0	1	275	1	275	1.16e-95	348
ASV01	NR_119360.1	90.566	265	21	4	13	275	3	265	1.16e-95	348
ASV01	NR_117620.1	89.455	275	29	0	1	275	1	275	1.16e-95	348
ASV01	NR_115642.1	91.700	253	17	3	30	280	1	251	1.16e-95	348
ASV01	NR_040798.1	89.963	269	23	4	15	280	1	268	1.16e-95	348
ASV01	NR_148798.1	90.840	262	20	3	21	280	1	260	1.16e-95	348
ASV01	NR_026210.1	91.235	251	22	0	25	275	1	251	1.16e-95	348
ASV01	NR_116071.1	89.531	277	25	4	1	275	1	275	1.16e-95	348
ASV01	NR_148643.1	89.668	271	28	0	5	275	1	271	4.18e-95	346
ASV01	NR_137210.1	89.007	282	27	3	1	280	1	280	4.18e-95	346
ASV01	NR_116646.1	94.619	223	12	0	58	280	3	225	4.18e-95	346
ASV01	NR_117193.1	89.744	273	24	4	5	275	2	272	4.18e-95	346
ASV01	NR_114216.1	90.494	263	21	4	21	280	1	262	1.50e-94	344
ASV01	NR_113343.1	91.016	256	21	2	21	275	1	255	1.50e-94	344
ASV01	NR_024707.1	90.494	263	21	4	21	280	1	262	1.50e-94	344
ASV01	NR_024704.1	88.889	270	26	3	13	280	1	268	1.50e-94	344
ASV01	NR_028985.1	90.494	263	21	4	21	280	1	262	1.50e-94	344
ASV01	NR_025550.1	90.494	263	21	4	21	280	1	262	1.50e-94	344
ASV01	NR_025549.1	90.494	263	21	4	21	280	1	262	1.50e-94	344
ASV01	NR_116845.1	89.091	275	30	0	1	275	1	275	5.41e-94	342
ASV01	NR_117552.1	90.421	261	23	2	21	280	1	260	5.41e-94	342
ASV01	NR_026078.1	88.772	285	25	5	1	280	8	290	5.41e-94	342
ASV01	NR_028826.1	90.262	267	19	6	16	280	1	262	5.41e-94	342
ASV01	NR_112062.1	89.091	275	26	4	8	280	1	273	1.94e-93	340
ASV01	NR_112070.1	90.076	262	24	2	21	280	1	262	6.99e-93	339
ASV01	NR_134684.1	90.661	257	20	4	21	275	1	255	6.99e-93	339
ASV01	NR_171416.1	88.727	275	31	0	1	275	1	275	2.52e-92	337
ASV01	NR_117624.1	88.768	276	29	2	1	275	1	275	2.52e-92	337
ASV01	NR_113650.1	90.000	260	24	2	21	280	1	258	2.52e-92	337
ASV01	NR_125482.1	88.652	282	25	5	1	280	1	277	2.52e-92	337
ASV01	NR_042451.1	90.076	262	22	3	21	280	1	260	2.52e-92	337
ASV01	NR_042450.1	90.076	262	22	2	21	280	1	260	2.52e-92	337
ASV01	NR_119113.1	91.129	248	20	2	25	271	1	247	9.05e-92	335
ASV01	NR_028702.1	88.028	284	30	3	1	280	1	284	9.05e-92	335
ASV01	NR_157001.1	88.028	284	30	4	1	280	1	284	3.25e-91	333
ASV01	NR_132704.1	88.256	281	29	4	4	280	3	283	3.25e-91	333
ASV01	NR_044975.1	89.394	264	26	2	13	275	3	265	3.25e-91	333
ASV01	NR_117775.1	88.028	284	30	4	1	280	1	284	3.25e-91	333
ASV01	NR_116299.1	90.114	263	16	9	26	280	1	261	3.25e-91	333
ASV01	NR_026532.1	89.811	265	19	6	21	280	1	262	3.25e-91	333
ASV01	NR_118409.1	88.406	276	30	2	1	275	1	275	1.17e-90	331
ASV01	NR_117627.1	88.530	279	25	5	1	275	1	276	1.17e-90	331
ASV01	NR_119359.1	89.354	263	28	0	13	275	3	265	1.17e-90	331
ASV01	NR_119358.1	89.354	263	28	0	13	275	3	265	1.17e-90	331
ASV01	NR_115613.1	91.129	248	17	4	36	280	1	246	1.17e-90	331
ASV01	NR_108487.1	91.983	237	18	1	44	280	5	240	1.17e-90	331
ASV01	NR_042607.1	89.695	262	23	3	21	280	1	260	1.17e-90	331
ASV01	NR_173639.1	87.762	286	29	4	1	280	8	293	4.21e-90	329
ASV01	NR_040799.1	88.846	260	29	0	21	280	1	260	4.21e-90	329
ASV01	NR_134139.1	89.057	265	29	0	16	280	1	265	4.21e-90	329
ASV01	NR_043990.1	92.241	232	18	0	49	280	1	232	4.21e-90	329
ASV01	NR_152069.1	89.844	256	24	2	21	275	1	255	1.51e-89	327
ASV01	NR_148846.1	89.844	256	24	2	21	275	1	255	1.51e-89	327
ASV01	NR_148844.1	89.844	256	24	2	21	275	1	255	1.51e-89	327
ASV01	NR_043730.1	89.883	257	22	3	26	280	1	255	1.51e-89	327
ASV01	NR_116947.1	87.719	285	29	5	1	280	1	284	1.51e-89	327
ASV01	NR_159919.1	88.043	276	31	2	1	275	1	275	5.45e-89	326
ASV01	NR_113346.1	89.412	255	27	0	21	275	1	255	5.45e-89	326
ASV01	NR_126210.1	91.561	237	19	1	44	280	3	238	5.45e-89	326
ASV01	NR_156852.1	91.632	239	15	4	44	280	3	238	5.45e-89	326
ASV01	NR_026208.1	90.119	253	21	4	25	275	1	251	5.45e-89	326
ASV01	NR_170447.1	88.764	267	26	4	18	280	1	267	1.96e-88	324
ASV01	NR_114922.1	90.612	245	21	2	32	275	1	244	1.96e-88	324
ASV01	NR_114921.1	90.612	245	21	2	32	275	1	244	1.96e-88	324
ASV01	NR_148845.1	89.494	257	23	4	21	275	1	255	7.04e-88	322
ASV01	NR_042125.1	87.324	284	32	4	1	280	3	286	7.04e-88	322
ASV01	NR_116069.1	87.814	279	28	6	1	275	1	277	7.04e-88	322
ASV01	NR_115988.1	87.814	279	29	5	1	275	3	280	7.04e-88	322
ASV01	NR_117186.1	88.679	265	24	6	22	280	1	265	2.53e-87	320
ASV01	NR_145562.1	88.192	271	29	3	13	280	2	272	2.53e-87	320
ASV01	NR_116905.1	87.500	280	31	4	4	280	3	281	2.53e-87	320
ASV01	NR_029342.1	88.192	271	26	5	15	280	1	270	2.53e-87	320
ASV01	NR_116388.1	87.153	288	29	7	1	280	1	288	2.53e-87	320
ASV01	NR_026209.1	89.641	251	26	0	25	275	1	251	2.53e-87	320
ASV01	NR_029113.1	89.189	259	24	4	26	280	8	266	2.53e-87	320
ASV01	NR_044450.1	91.489	235	16	2	48	280	1	233	2.53e-87	320
ASV01	NR_117821.1	91.453	234	16	3	49	280	1	232	9.11e-87	318
ASV01	NR_043807.1	88.679	265	24	5	21	280	1	264	9.11e-87	318
ASV01	NR_115739.1	89.600	250	26	0	26	275	1	250	9.11e-87	318
ASV01	NR_117677.1	89.020	255	28	0	21	275	1	255	3.28e-86	316
ASV01	NR_149235.1	86.972	284	33	4	1	280	1	284	3.28e-86	316
ASV01	NR_114749.1	87.189	281	32	4	3	280	1	280	3.28e-86	316
ASV01	NR_116867.1	86.972	284	33	4	1	280	1	284	3.28e-86	316
ASV01	NR_113237.1	89.020	255	28	0	21	275	1	255	3.28e-86	316
ASV01	NR_117837.1	87.018	285	31	5	1	280	1	284	3.28e-86	316
ASV01	NR_029029.1	87.018	285	31	5	1	280	3	286	3.28e-86	316
ASV01	NR_041033.1	87.410	278	31	4	5	280	12	287	3.28e-86	316
ASV01	NR_026207.1	89.243	251	27	0	25	275	1	251	1.18e-85	315
ASV01	NR_041035.1	92.000	225	16	2	57	280	1	224	1.18e-85	315
ASV01	NR_025552.1	90.083	242	22	2	39	280	1	240	4.24e-85	313
ASV01	NR_117825.1	91.026	234	17	3	49	280	1	232	4.24e-85	313
ASV01	NR_117823.1	91.026	234	17	3	49	280	1	232	4.24e-85	313
ASV01	NR_109507.1	89.062	256	22	5	24	275	1	254	4.24e-85	313
ASV01	NR_156922.1	86.620	284	34	4	1	280	1	284	1.52e-84	311
ASV01	NR_163654.1	86.620	284	34	4	1	280	1	284	1.52e-84	311
ASV01	NR_042490.1	86.879	282	31	6	4	280	3	283	1.52e-84	311
ASV01	NR_042157.1	87.500	272	30	3	13	280	1	272	1.52e-84	311
ASV01	NR_042049.1	89.754	244	23	2	33	275	1	243	1.52e-84	311
ASV01	NR_151929.1	88.060	268	24	7	21	280	1	268	1.52e-84	311
ASV01	NR_132717.1	86.620	284	34	4	1	280	1	284	1.52e-84	311
ASV01	NR_043666.1	86.620	284	34	4	1	280	1	284	1.52e-84	311
ASV01	NR_037135.1	90.123	243	19	4	41	280	1	241	1.52e-84	311
ASV01	NR_041039.1	87.732	269	29	4	14	280	1	267	1.52e-84	311
ASV01	NR_109317.1	86.620	284	34	4	1	280	7	290	1.52e-84	311
ASV01	NR_025690.1	86.620	284	34	4	1	280	4	287	1.52e-84	311
ASV01	NR_074819.1	86.620	284	32	5	1	279	1	283	5.48e-84	309
